control;ano;quantidade_kg;type
tintas_marzemina;2020;0;processamento_viniferas
tintas_merlot;2020;6010486;processamento_viniferas
tintas_marselan;2020;449156;processamento_viniferas
tintas_misturadeuvasviniferastinto;2020;0;processamento_viniferas
tintas_molinera;2020;2198;processamento_viniferas
tintas_montepulciano;2020;22968;processamento_viniferas
tintas_moscatobailey;2020;206348;processamento_viniferas
tintas_napagamay;2020;0;processamento_viniferas
tintas_nebbiolo;2020;8642;processamento_viniferas
tintas_petitverdot;2020;228503;processamento_viniferas
tintas_petitesirah;2020;174949;processamento_viniferas
tintas_pinotage;2020;302532;processamento_viniferas
tintas_pinotnoir;2020;3588106;processamento_viniferas
tintas_pinotsaintgeorge;2020;0;processamento_viniferas
tintas_piriquita;2020;0;processamento_viniferas
tintas_primitivo;2020;0;processamento_viniferas
tintas_rebo;2020;177172;processamento_viniferas
tintas_refosco;2020;0;processamento_viniferas
tintas_roinella;2020;2340;processamento_viniferas
tintas_rubycabernet;2020;218783;processamento_viniferas
tintas_sangiovese;2020;85292;processamento_viniferas
tintas_saperavi;2020;0;processamento_viniferas
tintas_sira_falsa;2020;0;processamento_viniferas
tintas_tannat;2020;3571972;processamento_viniferas
tintas_tempranillo;2020;442330;processamento_viniferas
tintas_teroldego;2020;106764;processamento_viniferas
tintas_torrontes;2020;9700;processamento_viniferas
tintas_tintabarroca;2020;0;processamento_viniferas
tintas_tintaroriz;2020;0;processamento_viniferas
tintas_tourigafrancesa;2020;0;processamento_viniferas
tintas_touriganacional;2020;150166;processamento_viniferas
tintas_tintamadeira;2020;0;processamento_viniferas
tintas_tintoria;2020;0;processamento_viniferas
tintas_trincdeira;2020;0;processamento_viniferas
tintas_trousseau;2020;0;processamento_viniferas
tintas_zinfael;2020;0;processamento_viniferas
tintas_outras1;2020;0;processamento_viniferas
brancaserosadas;2020;41004206;processamento_viniferas
brancaserosadas_aliatico;2020;0;processamento_viniferas
brancaserosadas_aligote;2020;0;processamento_viniferas
brancaserosadas_altesse;2020;0;processamento_viniferas
brancaserosadas_alvarinho;2020;46574;processamento_viniferas
brancaserosadas_arriloba;2020;2940;processamento_viniferas
brancaserosadas_auxerrois;2020;0;processamento_viniferas
brancaserosadas_burger;2020;0;processamento_viniferas
brancaserosadas_chardonnay;2020;6514864;processamento_viniferas
brancaserosadas_chasselas;2020;0;processamento_viniferas
brancaserosadas_cheninblanc;2020;465377;processamento_viniferas
brancaserosadas_clairette_1;2020;0;processamento_viniferas
brancaserosadas_colombard;2020;467614;processamento_viniferas
brancaserosadas_flora;2020;0;processamento_viniferas
brancaserosadas_garganega;2020;540;processamento_viniferas
brancaserosadas_gewurztraminer;2020;192058;processamento_viniferas
brancaserosadas_gouveio;2020;0;processamento_viniferas
brancaserosadas_grosmanseng;2020;6296;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;2020;200;processamento_viniferas
brancaserosadas_maccabeo;2020;0;processamento_viniferas
brancaserosadas_malvasia;2020;0;processamento_viniferas
brancaserosadas_malvasiaamarela;2020;24440;processamento_viniferas
brancaserosadas_malvasiabianca;2020;494343;processamento_viniferas
brancaserosadas_malvasiachianti;2020;0;processamento_viniferas
brancaserosadas_malvasiaverde;2020;26597;processamento_viniferas
brancaserosadas_malvasiadicaia;2020;3389071;processamento_viniferas
brancaserosadas_malvasiaistriana;2020;1090;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2020;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2020;0;processamento_viniferas
brancaserosadas_moscato_branco;2020;11868851;processamento_viniferas
brancaserosadas_moscatocanelli;2020;138482;processamento_viniferas
brancaserosadas_moscatogiallo;2020;1597829;processamento_viniferas
brancaserosadas_moscatonazareno;2020;554762;processamento_viniferas
brancaserosadas_moscatobiancor2;2020;864917;processamento_viniferas
brancaserosadas_moscatodealexaria;2020;153442;processamento_viniferas
brancaserosadas_moscatorosado;2020;500;processamento_viniferas
brancaserosadas_muscatapetitsgrains;2020;8030;processamento_viniferas
brancaserosadas_mullerthurgau;2020;0;processamento_viniferas
brancaserosadas_muscadelle;2020;0;processamento_viniferas
brancaserosadas_ora;2020;0;processamento_viniferas
brancaserosadas_palomino;2020;0;processamento_viniferas
brancaserosadas_petitmanseng;2020;0;processamento_viniferas
brancaserosadas_peverella;2020;15858;processamento_viniferas
brancaserosadas_pinotblanc;2020;3000;processamento_viniferas
brancaserosadas_pinotgris;2020;183818;processamento_viniferas
brancaserosadas_prosecco;2020;4393451;processamento_viniferas
brancaserosadas_redveltliner;2020;0;processamento_viniferas
brancaserosadas_rieslingitalico;2020;3020102;processamento_viniferas
brancaserosadas_rieslingrenano;2020;108260;processamento_viniferas
brancaserosadas_sauvignonblanc_2;2020;818549;processamento_viniferas
brancaserosadas_sauvignongris;2020;1028;processamento_viniferas
brancaserosadas_searanova;2020;0;processamento_viniferas
brancaserosadas_semillon;2020;193760;processamento_viniferas
brancaserosadas_schonburger;2020;14499;processamento_viniferas
brancaserosadas_sylvaner;2020;0;processamento_viniferas
brancaserosadas_tocaifriulano;2020;0;processamento_viniferas
brancaserosadas_trebbiano;2020;4682326;processamento_viniferas
brancaserosadas_trebbianotoscano;2020;122512;processamento_viniferas
brancaserosadas_verdea;2020;0;processamento_viniferas
brancaserosadas_verdelho;2020;1540;processamento_viniferas
brancaserosadas_verdiso;2020;0;processamento_viniferas
brancaserosadas_vermentino;2020;0;processamento_viniferas
brancaserosadas_vernaccia;2020;95680;processamento_viniferas
brancaserosadas_viogner;2020;0;processamento_viniferas
brancaserosadas_viognier;2020;531026;processamento_viniferas
brancaserosadas_outras_3;2020;0;processamento_viniferas
tintas;2021;93296587;processamento_viniferas
tintas_alicantebouschet;2021;811140;processamento_viniferas
tintas_ancelota;2021;6513974;processamento_viniferas
tintas_aramon;2021;0;processamento_viniferas
tintas_alfrocheiro;2021;0;processamento_viniferas
tintas_arinarnoa;2021;2785609;processamento_viniferas
tintas_aspirantbouschet;2021;15691137;processamento_viniferas
tintas_barbera;2021;437640;processamento_viniferas
tintas_bonarda;2021;3110;processamento_viniferas
tintas_cabernetfranc;2021;16626545;processamento_viniferas
tintas_cabernetsauvignon;2021;1857999;processamento_viniferas
tintas_caladoc;2021;108600;processamento_viniferas
tintas_campanario;2021;0;processamento_viniferas
tintas_canaiolo;2021;0;processamento_viniferas
tintas_carignan;2021;0;processamento_viniferas
tintas_carmenere;2021;76625;processamento_viniferas
tintas_castelao;2021;0;processamento_viniferas
tintas_corvina;2021;69910;processamento_viniferas
tintas_croatina;2021;0;processamento_viniferas
tintas_cinsaut;2021;0;processamento_viniferas
tintas_domfelder;2021;0;processamento_viniferas
tintas_dolcetto;2021;0;processamento_viniferas
tintas_durif;2021;0;processamento_viniferas
tintas_egiodola;2021;6322152;processamento_viniferas
tintas_ekigaina;2021;2202348;processamento_viniferas
tintas_festival_sugraone;2021;0;processamento_viniferas
tintas_franconia;2021;0;processamento_viniferas
tintas_freisa;2021;0;processamento_viniferas
tintas_gamaystromain;2021;0;processamento_viniferas
tintas_gamaybeaujolais;2021;5375879;processamento_viniferas
tintas_granoir;2021;0;processamento_viniferas
tintas_grenache;2021;1715870;processamento_viniferas
tintas_jaen;2021;0;processamento_viniferas
tintas_lagrein;2021;94970;processamento_viniferas
tintas_lambrusco;2021;3221972;processamento_viniferas
tintas_malbec;2021;8502206;processamento_viniferas
tintas_marzemina;2021;0;processamento_viniferas
tintas_merlot;2021;494356;processamento_viniferas
tintas_marselan;2021;154348;processamento_viniferas
tintas_misturadeuvasviniferastinto;2021;0;processamento_viniferas
tintas_molinera;2021;569;processamento_viniferas
tintas_montepulciano;2021;28485;processamento_viniferas
tintas_moscatobailey;2021;3541181;processamento_viniferas
tintas_napagamay;2021;0;processamento_viniferas
tintas_nebbiolo;2021;254738;processamento_viniferas
tintas_petitverdot;2021;277189;processamento_viniferas
tintas_petitesirah;2021;198152;processamento_viniferas
tintas_pinotage;2021;1281674;processamento_viniferas
tintas_pinotnoir;2021;6184345;processamento_viniferas
tintas_pinotsaintgeorge;2021;0;processamento_viniferas
tintas_piriquita;2021;0;processamento_viniferas
tintas_primitivo;2021;0;processamento_viniferas
tintas_rebo;2021;15912;processamento_viniferas
tintas_refosco;2021;380;processamento_viniferas
tintas_roinella;2021;684860;processamento_viniferas
tintas_rubycabernet;2021;78412;processamento_viniferas
tintas_sangiovese;2021;3324793;processamento_viniferas
tintas_saperavi;2021;0;processamento_viniferas
tintas_sira_falsa;2021;0;processamento_viniferas
tintas_tannat;2021;2634802;processamento_viniferas
tintas_tempranillo;2021;968038;processamento_viniferas
tintas_teroldego;2021;717757;processamento_viniferas
tintas_torrontes;2021;0;processamento_viniferas
tintas_tintabarroca;2021;0;processamento_viniferas
tintas_tintaroriz;2021;0;processamento_viniferas
tintas_tourigafrancesa;2021;0;processamento_viniferas
tintas_touriganacional;2021;38910;processamento_viniferas
tintas_tintamadeira;2021;0;processamento_viniferas
tintas_tintoria;2021;0;processamento_viniferas
tintas_trincdeira;2021;0;processamento_viniferas
tintas_trousseau;2021;0;processamento_viniferas
tintas_zinfael;2021;0;processamento_viniferas
tintas_outras1;2021;0;processamento_viniferas
brancaserosadas;2021;71266239;processamento_viniferas
brancaserosadas_aliatico;2021;0;processamento_viniferas
brancaserosadas_aligote;2021;0;processamento_viniferas
brancaserosadas_altesse;2021;0;processamento_viniferas
brancaserosadas_alvarinho;2021;242238;processamento_viniferas
brancaserosadas_arriloba;2021;0;processamento_viniferas
brancaserosadas_auxerrois;2021;0;processamento_viniferas
brancaserosadas_burger;2021;0;processamento_viniferas
brancaserosadas_chardonnay;2021;4200465;processamento_viniferas
brancaserosadas_chasselas;2021;0;processamento_viniferas
brancaserosadas_cheninblanc;2021;49100;processamento_viniferas
brancaserosadas_clairette_1;2021;0;processamento_viniferas
brancaserosadas_colombard;2021;97713;processamento_viniferas
brancaserosadas_flora;2021;0;processamento_viniferas
brancaserosadas_garganega;2021;439160;processamento_viniferas
brancaserosadas_gewurztraminer;2021;3201453;processamento_viniferas
brancaserosadas_gouveio;2021;0;processamento_viniferas
brancaserosadas_grosmanseng;2021;0;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;2021;1858705;processamento_viniferas
brancaserosadas_maccabeo;2021;0;processamento_viniferas
brancaserosadas_malvasia;2021;0;processamento_viniferas
brancaserosadas_malvasiaamarela;2021;3980;processamento_viniferas
brancaserosadas_malvasiabianca;2021;1165104;processamento_viniferas
brancaserosadas_malvasiachianti;2021;0;processamento_viniferas
brancaserosadas_malvasiaverde;2021;3578;processamento_viniferas
brancaserosadas_malvasiadicaia;2021;1544223;processamento_viniferas
brancaserosadas_malvasiaistriana;2021;950;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2021;12278;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2021;325922;processamento_viniferas
brancaserosadas_moscato_branco;2021;12100995;processamento_viniferas
brancaserosadas_moscatocanelli;2021;109714;processamento_viniferas
brancaserosadas_moscatogiallo;2021;6365205;processamento_viniferas
brancaserosadas_moscatonazareno;2021;77912;processamento_viniferas
brancaserosadas_moscatobiancor2;2021;2920047;processamento_viniferas
brancaserosadas_moscatodealexaria;2021;431897;processamento_viniferas
brancaserosadas_moscatorosado;2021;15030;processamento_viniferas
brancaserosadas_muscatapetitsgrains;2021;895346;processamento_viniferas
brancaserosadas_mullerthurgau;2021;0;processamento_viniferas
brancaserosadas_muscadelle;2021;0;processamento_viniferas
brancaserosadas_ora;2021;0;processamento_viniferas
brancaserosadas_palomino;2021;0;processamento_viniferas
brancaserosadas_petitmanseng;2021;570;processamento_viniferas
brancaserosadas_peverella;2021;70925;processamento_viniferas
brancaserosadas_pinotblanc;2021;0;processamento_viniferas
brancaserosadas_pinotgris;2021;79922;processamento_viniferas
brancaserosadas_prosecco;2021;184218;processamento_viniferas
brancaserosadas_redveltliner;2021;0;processamento_viniferas
brancaserosadas_rieslingitalico;2021;20399648;processamento_viniferas
brancaserosadas_rieslingrenano;2021;13385970;processamento_viniferas
brancaserosadas_sauvignonblanc_2;2021;728633;processamento_viniferas
brancaserosadas_sauvignongris;2021;0;processamento_viniferas
brancaserosadas_searanova;2021;0;processamento_viniferas
brancaserosadas_semillon;2021;4000;processamento_viniferas
brancaserosadas_schonburger;2021;5500;processamento_viniferas
brancaserosadas_sylvaner;2021;0;processamento_viniferas
brancaserosadas_tocaifriulano;2021;0;processamento_viniferas
brancaserosadas_trebbiano;2021;67720;processamento_viniferas
brancaserosadas_trebbianotoscano;2021;184310;processamento_viniferas
brancaserosadas_verdea;2021;0;processamento_viniferas
brancaserosadas_verdelho;2021;15503;processamento_viniferas
brancaserosadas_verdiso;2021;0;processamento_viniferas
brancaserosadas_vermentino;2021;0;processamento_viniferas
brancaserosadas_vernaccia;2021;0;processamento_viniferas
brancaserosadas_viogner;2021;0;processamento_viniferas
brancaserosadas_viognier;2021;78305;processamento_viniferas
brancaserosadas_outras_3;2021;0;processamento_viniferas
tintas;2022;;processamento_viniferas
tintas_alicantebouschet;2022;;processamento_viniferas
tintas_ancelota;2022;;processamento_viniferas
tintas_aramon;2022;;processamento_viniferas
tintas_alfrocheiro;2022;;processamento_viniferas
tintas_arinarnoa;2022;;processamento_viniferas
tintas_aspirantbouschet;2022;;processamento_viniferas
tintas_barbera;2022;;processamento_viniferas
tintas_bonarda;2022;;processamento_viniferas
tintas_cabernetfranc;2022;;processamento_viniferas
tintas_cabernetsauvignon;2022;;processamento_viniferas
tintas_caladoc;2022;;processamento_viniferas
tintas_campanario;2022;;processamento_viniferas
tintas_canaiolo;2022;;processamento_viniferas
tintas_carignan;2022;;processamento_viniferas
tintas_carmenere;2022;;processamento_viniferas
tintas_castelao;2022;;processamento_viniferas
tintas_corvina;2022;;processamento_viniferas
tintas_croatina;2022;;processamento_viniferas
tintas_cinsaut;2022;;processamento_viniferas
tintas_domfelder;2022;;processamento_viniferas
tintas_dolcetto;2022;;processamento_viniferas
tintas_durif;2022;;processamento_viniferas
tintas_egiodola;2022;;processamento_viniferas
tintas_ekigaina;2022;;processamento_viniferas
tintas_festival_sugraone;2022;;processamento_viniferas
tintas_franconia;2022;;processamento_viniferas
tintas_freisa;2022;;processamento_viniferas
tintas_gamaystromain;2022;;processamento_viniferas
tintas_gamaybeaujolais;2022;;processamento_viniferas
tintas_granoir;2022;;processamento_viniferas
tintas_grenache;2022;;processamento_viniferas
tintas_jaen;2022;;processamento_viniferas
tintas_lagrein;2022;;processamento_viniferas
tintas_lambrusco;2022;;processamento_viniferas
tintas_malbec;2022;;processamento_viniferas
tintas_marzemina;2022;;processamento_viniferas
tintas_merlot;2022;;processamento_viniferas
tintas_marselan;2022;;processamento_viniferas
tintas_misturadeuvasviniferastinto;2022;;processamento_viniferas
tintas_molinera;2022;;processamento_viniferas
tintas_montepulciano;2022;;processamento_viniferas
tintas_moscatobailey;2022;;processamento_viniferas
tintas_napagamay;2022;;processamento_viniferas
tintas_nebbiolo;2022;;processamento_viniferas
tintas_petitverdot;2022;;processamento_viniferas
tintas_petitesirah;2022;;processamento_viniferas
tintas_pinotage;2022;;processamento_viniferas
tintas_pinotnoir;2022;;processamento_viniferas
tintas_pinotsaintgeorge;2022;;processamento_viniferas
tintas_piriquita;2022;;processamento_viniferas
tintas_primitivo;2022;;processamento_viniferas
tintas_rebo;2022;;processamento_viniferas
tintas_refosco;2022;;processamento_viniferas
tintas_roinella;2022;;processamento_viniferas
tintas_rubycabernet;2022;;processamento_viniferas
tintas_sangiovese;2022;;processamento_viniferas
tintas_saperavi;2022;;processamento_viniferas
tintas_sira_falsa;2022;;processamento_viniferas
tintas_tannat;2022;;processamento_viniferas
tintas_tempranillo;2022;;processamento_viniferas
tintas_teroldego;2022;;processamento_viniferas
tintas_torrontes;2022;;processamento_viniferas
tintas_tintabarroca;2022;;processamento_viniferas
tintas_tintaroriz;2022;;processamento_viniferas
tintas_tourigafrancesa;2022;;processamento_viniferas
tintas_touriganacional;2022;;processamento_viniferas
tintas_tintamadeira;2022;;processamento_viniferas
tintas_tintoria;2022;;processamento_viniferas
tintas_trincdeira;2022;;processamento_viniferas
tintas_trousseau;2022;;processamento_viniferas
tintas_zinfael;2022;;processamento_viniferas
tintas_outras1;2022;;processamento_viniferas
brancaserosadas;2022;;processamento_viniferas
brancaserosadas_aliatico;2022;;processamento_viniferas
brancaserosadas_aligote;2022;;processamento_viniferas
brancaserosadas_altesse;2022;;processamento_viniferas
brancaserosadas_alvarinho;2022;;processamento_viniferas
brancaserosadas_arriloba;2022;;processamento_viniferas
brancaserosadas_auxerrois;2022;;processamento_viniferas
brancaserosadas_burger;2022;;processamento_viniferas
brancaserosadas_chardonnay;2022;;processamento_viniferas
brancaserosadas_chasselas;2022;;processamento_viniferas
brancaserosadas_cheninblanc;2022;;processamento_viniferas
brancaserosadas_clairette_1;2022;;processamento_viniferas
brancaserosadas_colombard;2022;;processamento_viniferas
brancaserosadas_flora;2022;;processamento_viniferas
brancaserosadas_garganega;2022;;processamento_viniferas
brancaserosadas_gewurztraminer;2022;;processamento_viniferas
brancaserosadas_gouveio;2022;;processamento_viniferas
brancaserosadas_grosmanseng;2022;;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;2022;;processamento_viniferas
brancaserosadas_maccabeo;2022;;processamento_viniferas
brancaserosadas_malvasia;2022;;processamento_viniferas
brancaserosadas_malvasiaamarela;2022;;processamento_viniferas
brancaserosadas_malvasiabianca;2022;;processamento_viniferas
brancaserosadas_malvasiachianti;2022;;processamento_viniferas
brancaserosadas_malvasiaverde;2022;;processamento_viniferas
brancaserosadas_malvasiadicaia;2022;;processamento_viniferas
brancaserosadas_malvasiaistriana;2022;;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2022;;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2022;;processamento_viniferas
brancaserosadas_moscato_branco;2022;;processamento_viniferas
brancaserosadas_moscatocanelli;2022;;processamento_viniferas
brancaserosadas_moscatogiallo;2022;;processamento_viniferas
brancaserosadas_moscatonazareno;2022;;processamento_viniferas
brancaserosadas_moscatobiancor2;2022;;processamento_viniferas
brancaserosadas_moscatodealexaria;2022;;processamento_viniferas
brancaserosadas_moscatorosado;2022;;processamento_viniferas
brancaserosadas_muscatapetitsgrains;2022;;processamento_viniferas
brancaserosadas_mullerthurgau;2022;;processamento_viniferas
brancaserosadas_muscadelle;2022;;processamento_viniferas
brancaserosadas_ora;2022;;processamento_viniferas
brancaserosadas_palomino;2022;;processamento_viniferas
brancaserosadas_petitmanseng;2022;;processamento_viniferas
brancaserosadas_peverella;2022;;processamento_viniferas
brancaserosadas_pinotblanc;2022;;processamento_viniferas
brancaserosadas_pinotgris;2022;;processamento_viniferas
brancaserosadas_prosecco;2022;;processamento_viniferas
brancaserosadas_redveltliner;2022;;processamento_viniferas
brancaserosadas_rieslingitalico;2022;;processamento_viniferas
brancaserosadas_rieslingrenano;2022;;processamento_viniferas
brancaserosadas_sauvignonblanc_2;2022;;processamento_viniferas
brancaserosadas_sauvignongris;2022;;processamento_viniferas
brancaserosadas_searanova;2022;;processamento_viniferas
brancaserosadas_semillon;2022;;processamento_viniferas
brancaserosadas_schonburger;2022;;processamento_viniferas
brancaserosadas_sylvaner;2022;;processamento_viniferas
brancaserosadas_tocaifriulano;2022;;processamento_viniferas
brancaserosadas_trebbiano;2022;;processamento_viniferas
brancaserosadas_trebbianotoscano;2022;;processamento_viniferas
brancaserosadas_verdea;2022;;processamento_viniferas
brancaserosadas_verdelho;2022;;processamento_viniferas
brancaserosadas_verdiso;2022;;processamento_viniferas
brancaserosadas_vermentino;2022;;processamento_viniferas
brancaserosadas_vernaccia;2022;;processamento_viniferas
brancaserosadas_viogner;2022;;processamento_viniferas
brancaserosadas_viognier;2022;;processamento_viniferas
brancaserosadas_outras_3;2022;;processamento_viniferas
tintas;2023;35881118,23;processamento_viniferas
tintas_alicantebouschet;2023;4108858,21;processamento_viniferas
tintas_ancelota;2023;783688,39;processamento_viniferas
tintas_aramon;2023;0;processamento_viniferas
tintas_alfrocheiro;2023;0;processamento_viniferas
tintas_arinarnoa;2023;147979,4;processamento_viniferas
tintas_aspirantbouschet;2023;138338;processamento_viniferas
tintas_barbera;2023;35292;processamento_viniferas
tintas_bonarda;2023;7800;processamento_viniferas
tintas_cabernetfranc;2023;2152213,13;processamento_viniferas
tintas_cabernetsauvignon;2023;5917172,94;processamento_viniferas
tintas_caladoc;2023;8310;processamento_viniferas
tintas_campanario;2023;0;processamento_viniferas
tintas_canaiolo;2023;0;processamento_viniferas
tintas_carignan;2023;0;processamento_viniferas
tintas_carmenere;2023;14359,8;processamento_viniferas
tintas_castelao;2023;0;processamento_viniferas
tintas_corvina;2023;2200;processamento_viniferas
tintas_croatina;2023;0;processamento_viniferas
tintas_cinsaut;2023;0;processamento_viniferas
tintas_domfelder;2023;0;processamento_viniferas
tintas_dolcetto;2023;0;processamento_viniferas
tintas_durif;2023;0;processamento_viniferas
tintas_egiodola;2023;1439539,8;processamento_viniferas
tintas_ekigaina;2023;1000;processamento_viniferas
tintas_festival_sugraone;2023;0;processamento_viniferas
tintas_franconia;2023;0;processamento_viniferas
tintas_freisa;2023;0;processamento_viniferas
tintas_gamaystromain;2023;0;processamento_viniferas
tintas_gamaybeaujolais;2023;126667;processamento_viniferas
tintas_granoir;2023;0;processamento_viniferas
tintas_grenache;2023;830;processamento_viniferas
tintas_jaen;2023;nan;processamento_viniferas
tintas_lagrein;2023;3100;processamento_viniferas
tintas_lambrusco;2023;15620;processamento_viniferas
tintas_malbec;2023;584140,67;processamento_viniferas
tintas_marzemina;2023;390;processamento_viniferas
tintas_merlot;2023;7179442,11;processamento_viniferas
tintas_marselan;2023;988859,85;processamento_viniferas
tintas_misturadeuvasviniferastinto;2023;700;processamento_viniferas
tintas_molinera;2023;2600;processamento_viniferas
tintas_montepulciano;2023;42503;processamento_viniferas
tintas_moscatobailey;2023;170188,25;processamento_viniferas
tintas_napagamay;2023;0;processamento_viniferas
tintas_nebbiolo;2023;26788;processamento_viniferas
tintas_petitverdot;2023;207896;processamento_viniferas
tintas_petitesirah;2023;173886,53;processamento_viniferas
tintas_pinotage;2023;397456;processamento_viniferas
tintas_pinotnoir;2023;4182134,74;processamento_viniferas
tintas_pinotsaintgeorge;2023;5060;processamento_viniferas
tintas_piriquita;2023;0;processamento_viniferas
tintas_primitivo;2023;1650;processamento_viniferas
tintas_rebo;2023;330784;processamento_viniferas
tintas_refosco;2023;0;processamento_viniferas
tintas_roinella;2023;5280;processamento_viniferas
tintas_rubycabernet;2023;163069;processamento_viniferas
tintas_sangiovese;2023;92540;processamento_viniferas
tintas_saperavi;2023;13323;processamento_viniferas
tintas_sira_falsa;2023;0;processamento_viniferas
tintas_tannat;2023;5712206,92;processamento_viniferas
tintas_tempranillo;2023;375165;processamento_viniferas
tintas_teroldego;2023;123714,49;processamento_viniferas
tintas_torrontes;2023;23500;processamento_viniferas
tintas_tintabarroca;2023;0;processamento_viniferas
tintas_tintaroriz;2023;3006;processamento_viniferas
tintas_tourigafrancesa;2023;0;processamento_viniferas
tintas_touriganacional;2023;171866;processamento_viniferas
tintas_tintamadeira;2023;0;processamento_viniferas
tintas_tintoria;2023;0;processamento_viniferas
tintas_trincdeira;2023;0;processamento_viniferas
tintas_trousseau;2023;0;processamento_viniferas
tintas_zinfael;2023;0;processamento_viniferas
tintas_outras1;2023;0;processamento_viniferas
brancaserosadas;2023;63676297,78;processamento_viniferas
brancaserosadas_aliatico;2023;0;processamento_viniferas
brancaserosadas_aligote;2023;0;processamento_viniferas
brancaserosadas_altesse;2023;0;processamento_viniferas
brancaserosadas_alvarinho;2023;150467;processamento_viniferas
brancaserosadas_arriloba;2023;0;processamento_viniferas
brancaserosadas_auxerrois;2023;0;processamento_viniferas
brancaserosadas_burger;2023;0;processamento_viniferas
brancaserosadas_chardonnay;2023;8315602,19;processamento_viniferas
brancaserosadas_chasselas;2023;0;processamento_viniferas
brancaserosadas_cheninblanc;2023;298406;processamento_viniferas
brancaserosadas_clairette_1;2023;nan;processamento_viniferas
brancaserosadas_colombard;2023;374902,95;processamento_viniferas
brancaserosadas_flora;2023;0;processamento_viniferas
brancaserosadas_garganega;2023;400;processamento_viniferas
brancaserosadas_gewurztraminer;2023;239070;processamento_viniferas
brancaserosadas_gouveio;2023;0;processamento_viniferas
brancaserosadas_grosmanseng;2023;4510;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;2023;10350;processamento_viniferas
brancaserosadas_maccabeo;2023;0;processamento_viniferas
brancaserosadas_malvasia;2023;0;processamento_viniferas
brancaserosadas_malvasiaamarela;2023;67467;processamento_viniferas
brancaserosadas_malvasiabianca;2023;80786,24;processamento_viniferas
brancaserosadas_malvasiachianti;2023;0;processamento_viniferas
brancaserosadas_malvasiaverde;2023;46510;processamento_viniferas
brancaserosadas_malvasiadicaia;2023;6869070,67;processamento_viniferas
brancaserosadas_malvasiaistriana;2023;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2023;41078;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;2023;1100;processamento_viniferas
brancaserosadas_moscato_branco;2023;20657082,42;processamento_viniferas
brancaserosadas_moscatocanelli;2023;351554,75;processamento_viniferas
brancaserosadas_moscatogiallo;2023;3111774,33;processamento_viniferas
brancaserosadas_moscatonazareno;2023;504982;processamento_viniferas
brancaserosadas_moscatobiancor2;2023;1211053,08;processamento_viniferas
brancaserosadas_moscatodealexaria;2023;404111;processamento_viniferas
brancaserosadas_moscatorosado;2023;900;processamento_viniferas
brancaserosadas_muscatapetitsgrains;2023;6000;processamento_viniferas
brancaserosadas_mullerthurgau;2023;0;processamento_viniferas
brancaserosadas_muscadelle;2023;0;processamento_viniferas
brancaserosadas_ora;2023;0;processamento_viniferas
brancaserosadas_palomino;2023;0;processamento_viniferas
brancaserosadas_petitmanseng;2023;3915;processamento_viniferas
brancaserosadas_peverella;2023;45898;processamento_viniferas
brancaserosadas_pinotblanc;2023;1310;processamento_viniferas
brancaserosadas_pinotgris;2023;178683;processamento_viniferas
brancaserosadas_prosecco;2023;7856145,61;processamento_viniferas
brancaserosadas_redveltliner;2023;0;processamento_viniferas
brancaserosadas_rieslingitalico;2023;4642665,9;processamento_viniferas
brancaserosadas_rieslingrenano;2023;126736,45;processamento_viniferas
brancaserosadas_sauvignonblanc_2;2023;818121,85;processamento_viniferas
brancaserosadas_sauvignongris;2023;0;processamento_viniferas
brancaserosadas_searanova;2023;0;processamento_viniferas
brancaserosadas_semillon;2023;112905;processamento_viniferas
brancaserosadas_schonburger;2023;12687;processamento_viniferas
brancaserosadas_sylvaner;2023;2342;processamento_viniferas
brancaserosadas_tocaifriulano;2023;6150;processamento_viniferas
brancaserosadas_trebbiano;2023;5954818,45;processamento_viniferas
brancaserosadas_trebbianotoscano;2023;139845;processamento_viniferas
brancaserosadas_verdea;2023;0;processamento_viniferas
brancaserosadas_verdelho;2023;2080;processamento_viniferas
brancaserosadas_verdiso;2023;0;processamento_viniferas
brancaserosadas_vermentino;2023;28218;processamento_viniferas
brancaserosadas_vernaccia;2023;800;processamento_viniferas
brancaserosadas_viogner;2023;21794,25;processamento_viniferas
brancaserosadas_viognier;2023;974004,64;processamento_viniferas
brancaserosadas_outras_3;2023;0;processamento_viniferas
tintas;1970;284285642;processamento_americanas_e_hibridas
tintas_bacarina;1970;82899;processamento_americanas_e_hibridas
tintas_bailey;1970;0;processamento_americanas_e_hibridas
tintas_bordo;1970;7242197;processamento_americanas_e_hibridas
tintas_bourdin_s;1970;0;processamento_americanas_e_hibridas
tintas_brscarmen;1970;0;processamento_americanas_e_hibridas
tintas_brscora;1970;0;processamento_americanas_e_hibridas
