pais;ano;quantidade_valor;quantidade_kg;type
peru;2004;0;0;importacao_uvas_passas
portugal;2004;0;0;importacao_uvas_passas
reino unido;2004;0;0;importacao_uvas_passas
suecia;2004;0;0;importacao_uvas_passas
turquia;2004;1531208;1666888;importacao_uvas_passas
uruguai;2004;0;0;importacao_uvas_passas
uzbequistao;2004;0;0;importacao_uvas_passas
venezuela;2004;0;0;importacao_uvas_passas
nao consta na tabela;2004;0;0;importacao_uvas_passas
outros;2004;0;0;importacao_uvas_passas
afeganistao;2005;0;0;importacao_uvas_passas
africa do sul;2005;23195;17940;importacao_uvas_passas
alemanha, republica democratica;2005;0;0;importacao_uvas_passas
arabia saudita;2005;0;0;importacao_uvas_passas
argentina;2005;12379126;10271403;importacao_uvas_passas
australia;2005;0;0;importacao_uvas_passas
belgica;2005;0;0;importacao_uvas_passas
chile;2005;735554;534750;importacao_uvas_passas
china;2005;0;0;importacao_uvas_passas
china continental;2005;0;0;importacao_uvas_passas
cingapura;2005;0;0;importacao_uvas_passas
costa rica;2005;0;0;importacao_uvas_passas
emirados;2005;503598;489760;importacao_uvas_passas
espanha;2005;0;0;importacao_uvas_passas
estados unidos;2005;966879;448370;importacao_uvas_passas
franca;2005;0;0;importacao_uvas_passas
grecia;2005;0;0;importacao_uvas_passas
guiana britanica;2005;0;0;importacao_uvas_passas
iia;2005;0;0;importacao_uvas_passas
ira;2005;894899;893890;importacao_uvas_passas
italia;2005;0;0;importacao_uvas_passas
japao;2005;0;0;importacao_uvas_passas
mexico;2005;0;0;importacao_uvas_passas
paises baixos;2005;0;0;importacao_uvas_passas
paraguai;2005;0;0;importacao_uvas_passas
peru;2005;0;0;importacao_uvas_passas
portugal;2005;0;0;importacao_uvas_passas
reino unido;2005;0;0;importacao_uvas_passas
suecia;2005;0;0;importacao_uvas_passas
turquia;2005;2704370;2914500;importacao_uvas_passas
uruguai;2005;0;0;importacao_uvas_passas
uzbequistao;2005;18570;26000;importacao_uvas_passas
venezuela;2005;0;0;importacao_uvas_passas
nao consta na tabela;2005;0;0;importacao_uvas_passas
outros;2005;0;0;importacao_uvas_passas
afeganistao;2006;0;0;importacao_uvas_passas
africa do sul;2006;27050;19000;importacao_uvas_passas
alemanha, republica democratica;2006;0;0;importacao_uvas_passas
arabia saudita;2006;0;0;importacao_uvas_passas
argentina;2006;14810371;11555010;importacao_uvas_passas
australia;2006;0;0;importacao_uvas_passas
belgica;2006;0;0;importacao_uvas_passas
chile;2006;4531374;3847300;importacao_uvas_passas
china;2006;0;0;importacao_uvas_passas
china continental;2006;0;0;importacao_uvas_passas
cingapura;2006;0;0;importacao_uvas_passas
costa rica;2006;0;0;importacao_uvas_passas
emirados;2006;236628;182745;importacao_uvas_passas
espanha;2006;0;0;importacao_uvas_passas
estados unidos;2006;977964;493921;importacao_uvas_passas
franca;2006;0;0;importacao_uvas_passas
grecia;2006;0;0;importacao_uvas_passas
guiana britanica;2006;0;0;importacao_uvas_passas
iia;2006;0;0;importacao_uvas_passas
ira;2006;1726898;1337820;importacao_uvas_passas
italia;2006;0;0;importacao_uvas_passas
japao;2006;0;0;importacao_uvas_passas
mexico;2006;0;0;importacao_uvas_passas
paises baixos;2006;0;0;importacao_uvas_passas
paraguai;2006;0;0;importacao_uvas_passas
peru;2006;0;0;importacao_uvas_passas
portugal;2006;0;0;importacao_uvas_passas
reino unido;2006;0;0;importacao_uvas_passas
suecia;2006;0;0;importacao_uvas_passas
turquia;2006;2550285;2300140;importacao_uvas_passas
uruguai;2006;0;0;importacao_uvas_passas
uzbequistao;2006;32135;40000;importacao_uvas_passas
venezuela;2006;0;0;importacao_uvas_passas
nao consta na tabela;2006;0;0;importacao_uvas_passas
outros;2006;0;0;importacao_uvas_passas
afeganistao;2007;0;0;importacao_uvas_passas
africa do sul;2007;215677;99500;importacao_uvas_passas
alemanha, republica democratica;2007;0;0;importacao_uvas_passas
arabia saudita;2007;0;0;importacao_uvas_passas
argentina;2007;19187668;15203133;importacao_uvas_passas
australia;2007;0;0;importacao_uvas_passas
belgica;2007;0;0;importacao_uvas_passas
chile;2007;1415636;1239130;importacao_uvas_passas
china;2007;0;0;importacao_uvas_passas
china continental;2007;250669;148000;importacao_uvas_passas
cingapura;2007;0;0;importacao_uvas_passas
costa rica;2007;0;0;importacao_uvas_passas
emirados;2007;0;0;importacao_uvas_passas
espanha;2007;0;0;importacao_uvas_passas
estados unidos;2007;780250;370796;importacao_uvas_passas
franca;2007;0;0;importacao_uvas_passas
grecia;2007;0;0;importacao_uvas_passas
guiana britanica;2007;0;0;importacao_uvas_passas
iia;2007;0;0;importacao_uvas_passas
ira;2007;1679789;1040345;importacao_uvas_passas
italia;2007;6600;2075;importacao_uvas_passas
japao;2007;0;0;importacao_uvas_passas
mexico;2007;0;0;importacao_uvas_passas
paises baixos;2007;0;0;importacao_uvas_passas
paraguai;2007;0;0;importacao_uvas_passas
peru;2007;0;0;importacao_uvas_passas
portugal;2007;0;0;importacao_uvas_passas
reino unido;2007;0;0;importacao_uvas_passas
suecia;2007;0;0;importacao_uvas_passas
turquia;2007;911049;792250;importacao_uvas_passas
uruguai;2007;0;0;importacao_uvas_passas
uzbequistao;2007;0;0;importacao_uvas_passas
venezuela;2007;0;0;importacao_uvas_passas
nao consta na tabela;2007;0;0;importacao_uvas_passas
outros;2007;0;0;importacao_uvas_passas
afeganistao;2008;0;0;importacao_uvas_passas
africa do sul;2008;1032307;641051;importacao_uvas_passas
alemanha, republica democratica;2008;0;0;importacao_uvas_passas
arabia saudita;2008;0;0;importacao_uvas_passas
argentina;2008;26994373;15641645;importacao_uvas_passas
australia;2008;0;0;importacao_uvas_passas
belgica;2008;0;0;importacao_uvas_passas
chile;2008;3697242;2075850;importacao_uvas_passas
china;2008;0;0;importacao_uvas_passas
china continental;2008;0;0;importacao_uvas_passas
cingapura;2008;0;0;importacao_uvas_passas
costa rica;2008;0;0;importacao_uvas_passas
emirados;2008;204910;124510;importacao_uvas_passas
espanha;2008;0;0;importacao_uvas_passas
estados unidos;2008;923410;448157;importacao_uvas_passas
franca;2008;0;0;importacao_uvas_passas
grecia;2008;0;0;importacao_uvas_passas
guiana britanica;2008;0;0;importacao_uvas_passas
iia;2008;0;0;importacao_uvas_passas
ira;2008;1925865;1089540;importacao_uvas_passas
italia;2008;5491;1250;importacao_uvas_passas
japao;2008;0;0;importacao_uvas_passas
mexico;2008;0;0;importacao_uvas_passas
paises baixos;2008;0;0;importacao_uvas_passas
paraguai;2008;0;0;importacao_uvas_passas
peru;2008;0;0;importacao_uvas_passas
portugal;2008;0;0;importacao_uvas_passas
reino unido;2008;0;0;importacao_uvas_passas
suecia;2008;0;0;importacao_uvas_passas
turquia;2008;188996;124100;importacao_uvas_passas
uruguai;2008;0;0;importacao_uvas_passas
uzbequistao;2008;0;0;importacao_uvas_passas
venezuela;2008;0;0;importacao_uvas_passas
nao consta na tabela;2008;0;0;importacao_uvas_passas
outros;2008;0;0;importacao_uvas_passas
afeganistao;2009;0;0;importacao_uvas_passas
africa do sul;2009;563360;195000;importacao_uvas_passas
alemanha, republica democratica;2009;0;0;importacao_uvas_passas
arabia saudita;2009;0;0;importacao_uvas_passas
argentina;2009;24106889;17209323;importacao_uvas_passas
australia;2009;0;0;importacao_uvas_passas
belgica;2009;0;0;importacao_uvas_passas
chile;2009;6469816;4498510;importacao_uvas_passas
china;2009;0;0;importacao_uvas_passas
china continental;2009;0;0;importacao_uvas_passas
cingapura;2009;0;0;importacao_uvas_passas
costa rica;2009;0;0;importacao_uvas_passas
emirados;2009;94203;39000;importacao_uvas_passas
espanha;2009;0;0;importacao_uvas_passas
estados unidos;2009;783086;347316;importacao_uvas_passas
franca;2009;0;0;importacao_uvas_passas
grecia;2009;0;0;importacao_uvas_passas
guiana britanica;2009;0;0;importacao_uvas_passas
iia;2009;270168;128000;importacao_uvas_passas
ira;2009;191560;112460;importacao_uvas_passas
italia;2009;0;0;importacao_uvas_passas
japao;2009;0;0;importacao_uvas_passas
mexico;2009;0;0;importacao_uvas_passas
paises baixos;2009;0;0;importacao_uvas_passas
paraguai;2009;0;0;importacao_uvas_passas
peru;2009;0;0;importacao_uvas_passas
portugal;2009;0;0;importacao_uvas_passas
reino unido;2009;0;0;importacao_uvas_passas
suecia;2009;0;0;importacao_uvas_passas
turquia;2009;169075;126600;importacao_uvas_passas
uruguai;2009;0;0;importacao_uvas_passas
uzbequistao;2009;0;0;importacao_uvas_passas
venezuela;2009;0;0;importacao_uvas_passas
nao consta na tabela;2009;0;0;importacao_uvas_passas
outros;2009;0;0;importacao_uvas_passas
afeganistao;2010;28050;18000;importacao_uvas_passas
africa do sul;2010;2037012;700846;importacao_uvas_passas
alemanha, republica democratica;2010;0;0;importacao_uvas_passas
arabia saudita;2010;0;0;importacao_uvas_passas
argentina;2010;34499504;17279688;importacao_uvas_passas
australia;2010;0;0;importacao_uvas_passas
belgica;2010;0;0;importacao_uvas_passas
chile;2010;1660791;814720;importacao_uvas_passas
china;2010;0;0;importacao_uvas_passas
china continental;2010;39520;19000;importacao_uvas_passas
cingapura;2010;0;0;importacao_uvas_passas
costa rica;2010;0;0;importacao_uvas_passas
emirados;2010;44949;20000;importacao_uvas_passas
espanha;2010;0;0;importacao_uvas_passas
estados unidos;2010;1274258;526225;importacao_uvas_passas
franca;2010;0;0;importacao_uvas_passas
grecia;2010;0;0;importacao_uvas_passas
guiana britanica;2010;0;0;importacao_uvas_passas
iia;2010;0;0;importacao_uvas_passas
ira;2010;6968914;4112310;importacao_uvas_passas
italia;2010;0;0;importacao_uvas_passas
japao;2010;0;0;importacao_uvas_passas
mexico;2010;0;0;importacao_uvas_passas
paises baixos;2010;0;0;importacao_uvas_passas
paraguai;2010;0;0;importacao_uvas_passas
peru;2010;0;0;importacao_uvas_passas
portugal;2010;0;0;importacao_uvas_passas
reino unido;2010;0;0;importacao_uvas_passas
suecia;2010;0;0;importacao_uvas_passas
turquia;2010;4111212;2428575;importacao_uvas_passas
uruguai;2010;0;0;importacao_uvas_passas
uzbequistao;2010;0;0;importacao_uvas_passas
venezuela;2010;0;0;importacao_uvas_passas
nao consta na tabela;2010;0;0;importacao_uvas_passas
outros;2010;0;0;importacao_uvas_passas
afeganistao;2011;669059;400000;importacao_uvas_passas
africa do sul;2011;596923;184250;importacao_uvas_passas
alemanha, republica democratica;2011;0;0;importacao_uvas_passas
arabia saudita;2011;0;0;importacao_uvas_passas
argentina;2011;43262321;20533473;importacao_uvas_passas
australia;2011;0;0;importacao_uvas_passas
belgica;2011;0;0;importacao_uvas_passas
chile;2011;2614062;1127280;importacao_uvas_passas
china;2011;0;0;importacao_uvas_passas
china continental;2011;51100;19200;importacao_uvas_passas
cingapura;2011;97572;38150;importacao_uvas_passas
costa rica;2011;0;0;importacao_uvas_passas
emirados;2011;100631;35460;importacao_uvas_passas
espanha;2011;0;0;importacao_uvas_passas
estados unidos;2011;1180759;391515;importacao_uvas_passas
franca;2011;0;0;importacao_uvas_passas
grecia;2011;25496;4095;importacao_uvas_passas
guiana britanica;2011;0;0;importacao_uvas_passas
iia;2011;0;0;importacao_uvas_passas
ira;2011;1250450;533570;importacao_uvas_passas
italia;2011;39;10;importacao_uvas_passas
japao;2011;0;0;importacao_uvas_passas
mexico;2011;0;0;importacao_uvas_passas
paises baixos;2011;0;0;importacao_uvas_passas
paraguai;2011;0;0;importacao_uvas_passas
peru;2011;0;0;importacao_uvas_passas
portugal;2011;59;13;importacao_uvas_passas
reino unido;2011;0;0;importacao_uvas_passas
suecia;2011;0;0;importacao_uvas_passas
turquia;2011;1735466;987310;importacao_uvas_passas
uruguai;2011;0;0;importacao_uvas_passas
uzbequistao;2011;63483;40000;importacao_uvas_passas
venezuela;2011;0;0;importacao_uvas_passas
nao consta na tabela;2011;0;0;importacao_uvas_passas
outros;2011;0;0;importacao_uvas_passas
afeganistao;2012;0;0;importacao_uvas_passas
africa do sul;2012;3527083;986750;importacao_uvas_passas
alemanha, republica democratica;2012;0;0;importacao_uvas_passas
arabia saudita;2012;0;0;importacao_uvas_passas
argentina;2012;43648893;19728826;importacao_uvas_passas
australia;2012;0;0;importacao_uvas_passas
belgica;2012;0;0;importacao_uvas_passas
chile;2012;5049441;2046530;importacao_uvas_passas
china;2012;0;0;importacao_uvas_passas
china continental;2012;216812;63000;importacao_uvas_passas
cingapura;2012;0;0;importacao_uvas_passas
costa rica;2012;0;0;importacao_uvas_passas
emirados;2012;70026;19000;importacao_uvas_passas
espanha;2012;0;0;importacao_uvas_passas
estados unidos;2012;1619257;512716;importacao_uvas_passas
franca;2012;12148;1474;importacao_uvas_passas
grecia;2012;0;0;importacao_uvas_passas
guiana britanica;2012;0;0;importacao_uvas_passas
iia;2012;268758;166862;importacao_uvas_passas
ira;2012;995038;306700;importacao_uvas_passas
italia;2012;0;0;importacao_uvas_passas
japao;2012;0;0;importacao_uvas_passas
mexico;2012;0;0;importacao_uvas_passas
paises baixos;2012;0;0;importacao_uvas_passas
paraguai;2012;0;0;importacao_uvas_passas
peru;2012;0;0;importacao_uvas_passas
portugal;2012;0;0;importacao_uvas_passas
reino unido;2012;0;0;importacao_uvas_passas
suecia;2012;0;0;importacao_uvas_passas
turquia;2012;1161161;709785;importacao_uvas_passas
uruguai;2012;0;0;importacao_uvas_passas
uzbequistao;2012;127883;71900;importacao_uvas_passas
venezuela;2012;0;0;importacao_uvas_passas
nao consta na tabela;2012;0;0;importacao_uvas_passas
outros;2012;0;0;importacao_uvas_passas
afeganistao;2013;32600;18000;importacao_uvas_passas
africa do sul;2013;0;0;importacao_uvas_passas
alemanha, republica democratica;2013;0;0;importacao_uvas_passas
arabia saudita;2013;0;0;importacao_uvas_passas
argentina;2013;47105230;20571302;importacao_uvas_passas
australia;2013;0;0;importacao_uvas_passas
belgica;2013;0;0;importacao_uvas_passas
chile;2013;1123963;453310;importacao_uvas_passas
china;2013;0;0;importacao_uvas_passas
china continental;2013;193223;100027;importacao_uvas_passas
cingapura;2013;77213;40000;importacao_uvas_passas
costa rica;2013;0;0;importacao_uvas_passas
emirados;2013;442625;240800;importacao_uvas_passas
espanha;2013;0;0;importacao_uvas_passas
estados unidos;2013;1622047;538319;importacao_uvas_passas
franca;2013;6016;720;importacao_uvas_passas
grecia;2013;0;0;importacao_uvas_passas
guiana britanica;2013;0;0;importacao_uvas_passas
iia;2013;64213;36000;importacao_uvas_passas
ira;2013;2617493;1415828;importacao_uvas_passas
italia;2013;0;0;importacao_uvas_passas
japao;2013;0;0;importacao_uvas_passas
mexico;2013;0;0;importacao_uvas_passas
paises baixos;2013;0;0;importacao_uvas_passas
paraguai;2013;0;0;importacao_uvas_passas
peru;2013;0;0;importacao_uvas_passas
portugal;2013;0;0;importacao_uvas_passas
reino unido;2013;0;0;importacao_uvas_passas
suecia;2013;0;0;importacao_uvas_passas
turquia;2013;0;0;importacao_uvas_passas
uruguai;2013;0;0;importacao_uvas_passas
uzbequistao;2013;0;0;importacao_uvas_passas
venezuela;2013;0;0;importacao_uvas_passas
nao consta na tabela;2013;0;0;importacao_uvas_passas
outros;2013;0;0;importacao_uvas_passas
afeganistao;2014;789790;456000;importacao_uvas_passas
africa do sul;2014;3507617;2220275;importacao_uvas_passas
alemanha, republica democratica;2014;0;0;importacao_uvas_passas
arabia saudita;2014;0;0;importacao_uvas_passas
argentina;2014;34049473;14681136;importacao_uvas_passas
australia;2014;0;0;importacao_uvas_passas
belgica;2014;0;0;importacao_uvas_passas
chile;2014;5771763;2615382;importacao_uvas_passas
china;2014;0;0;importacao_uvas_passas
china continental;2014;142328;98050;importacao_uvas_passas
cingapura;2014;0;0;importacao_uvas_passas
costa rica;2014;0;0;importacao_uvas_passas
emirados;2014;184835;100000;importacao_uvas_passas
espanha;2014;0;0;importacao_uvas_passas
estados unidos;2014;1113398;369887;importacao_uvas_passas
franca;2014;3368;1600;importacao_uvas_passas
grecia;2014;24994;10000;importacao_uvas_passas
guiana britanica;2014;0;0;importacao_uvas_passas
iia;2014;377422;247000;importacao_uvas_passas
ira;2014;1700379;942500;importacao_uvas_passas
italia;2014;0;0;importacao_uvas_passas
japao;2014;0;0;importacao_uvas_passas
mexico;2014;0;0;importacao_uvas_passas
paises baixos;2014;0;0;importacao_uvas_passas
paraguai;2014;0;0;importacao_uvas_passas
peru;2014;0;0;importacao_uvas_passas
portugal;2014;0;0;importacao_uvas_passas
reino unido;2014;170;10;importacao_uvas_passas
suecia;2014;0;0;importacao_uvas_passas
turquia;2014;3507617;1981070;importacao_uvas_passas
uruguai;2014;0;0;importacao_uvas_passas
uzbequistao;2014;0;0;importacao_uvas_passas
venezuela;2014;0;0;importacao_uvas_passas
nao consta na tabela;2014;0;0;importacao_uvas_passas
outros;2014;0;0;importacao_uvas_passas
afeganistao;2015;179545;125000;importacao_uvas_passas
africa do sul;2015;3278109;1418063;importacao_uvas_passas
alemanha, republica democratica;2015;0;0;importacao_uvas_passas
arabia saudita;2015;0;0;importacao_uvas_passas
argentina;2015;32341307;20905602;importacao_uvas_passas
australia;2015;0;0;importacao_uvas_passas
belgica;2015;0;0;importacao_uvas_passas
chile;2015;1522661;747700;importacao_uvas_passas
china;2015;0;0;importacao_uvas_passas
china continental;2015;0;0;importacao_uvas_passas
cingapura;2015;0;0;importacao_uvas_passas
costa rica;2015;0;0;importacao_uvas_passas
emirados;2015;95856;40000;importacao_uvas_passas
espanha;2015;0;0;importacao_uvas_passas
estados unidos;2015;1034494;350138;importacao_uvas_passas
franca;2015;4705;658;importacao_uvas_passas
grecia;2015;0;0;importacao_uvas_passas
guiana britanica;2015;0;0;importacao_uvas_passas
iia;2015;60717;57000;importacao_uvas_passas
ira;2015;418722;184500;importacao_uvas_passas
italia;2015;0;0;importacao_uvas_passas
japao;2015;0;0;importacao_uvas_passas
mexico;2015;0;0;importacao_uvas_passas
paises baixos;2015;0;0;importacao_uvas_passas
paraguai;2015;0;0;importacao_uvas_passas
peru;2015;0;0;importacao_uvas_passas
portugal;2015;445;250;importacao_uvas_passas
reino unido;2015;426;25;importacao_uvas_passas
suecia;2015;0;0;importacao_uvas_passas
turquia;2015;1666760;1006000;importacao_uvas_passas
uruguai;2015;0;0;importacao_uvas_passas
uzbequistao;2015;0;0;importacao_uvas_passas
venezuela;2015;0;0;importacao_uvas_passas
nao consta na tabela;2015;0;0;importacao_uvas_passas
outros;2015;0;0;importacao_uvas_passas
afeganistao;2016;0;0;importacao_uvas_passas
africa do sul;2016;1487082;617500;importacao_uvas_passas
alemanha, republica democratica;2016;0;0;importacao_uvas_passas
arabia saudita;2016;0;0;importacao_uvas_passas
argentina;2016;34643821;23280908;importacao_uvas_passas
australia;2016;0;0;importacao_uvas_passas
belgica;2016;0;0;importacao_uvas_passas
chile;2016;613554;365670;importacao_uvas_passas
china;2016;0;0;importacao_uvas_passas
china continental;2016;0;0;importacao_uvas_passas
cingapura;2016;0;0;importacao_uvas_passas
costa rica;2016;0;0;importacao_uvas_passas
emirados;2016;0;0;importacao_uvas_passas
espanha;2016;0;0;importacao_uvas_passas
estados unidos;2016;636045;236134;importacao_uvas_passas
franca;2016;0;0;importacao_uvas_passas
grecia;2016;9248;4000;importacao_uvas_passas
guiana britanica;2016;0;0;importacao_uvas_passas
iia;2016;346815;162000;importacao_uvas_passas
ira;2016;1113453;493000;importacao_uvas_passas
italia;2016;0;0;importacao_uvas_passas
japao;2016;0;0;importacao_uvas_passas
mexico;2016;0;0;importacao_uvas_passas
paises baixos;2016;0;0;importacao_uvas_passas
paraguai;2016;0;0;importacao_uvas_passas
peru;2016;0;0;importacao_uvas_passas
portugal;2016;0;0;importacao_uvas_passas
reino unido;2016;402;21;importacao_uvas_passas
suecia;2016;0;0;importacao_uvas_passas
turquia;2016;3162573;2386092;importacao_uvas_passas
uruguai;2016;0;0;importacao_uvas_passas
uzbequistao;2016;0;0;importacao_uvas_passas
venezuela;2016;0;0;importacao_uvas_passas
nao consta na tabela;2016;0;0;importacao_uvas_passas
outros;2016;0;0;importacao_uvas_passas
afeganistao;2017;0;0;importacao_uvas_passas
africa do sul;2017;942442;370500;importacao_uvas_passas
alemanha, republica democratica;2017;0;0;importacao_uvas_passas
arabia saudita;2017;0;0;importacao_uvas_passas
argentina;2017;34422405;19742996;importacao_uvas_passas
australia;2017;0;0;importacao_uvas_passas
belgica;2017;0;0;importacao_uvas_passas
chile;2017;971604;483305;importacao_uvas_passas
china;2017;0;0;importacao_uvas_passas
china continental;2017;65028;53000;importacao_uvas_passas
cingapura;2017;0;0;importacao_uvas_passas
costa rica;2017;0;0;importacao_uvas_passas
emirados;2017;0;0;importacao_uvas_passas
espanha;2017;0;0;importacao_uvas_passas
estados unidos;2017;671036;257670;importacao_uvas_passas
franca;2017;0;0;importacao_uvas_passas
grecia;2017;4287;1950;importacao_uvas_passas
guiana britanica;2017;0;0;importacao_uvas_passas
iia;2017;476398;397130;importacao_uvas_passas
ira;2017;1975882;1194500;importacao_uvas_passas
italia;2017;0;0;importacao_uvas_passas
japao;2017;0;0;importacao_uvas_passas
mexico;2017;0;0;importacao_uvas_passas
paises baixos;2017;0;0;importacao_uvas_passas
paraguai;2017;0;0;importacao_uvas_passas
peru;2017;10;10;importacao_uvas_passas
portugal;2017;0;0;importacao_uvas_passas
reino unido;2017;1494;66;importacao_uvas_passas
suecia;2017;0;0;importacao_uvas_passas
turquia;2017;4001169;2834805;importacao_uvas_passas
uruguai;2017;0;0;importacao_uvas_passas
uzbequistao;2017;0;0;importacao_uvas_passas
venezuela;2017;0;0;importacao_uvas_passas
nao consta na tabela;2017;0;0;importacao_uvas_passas
outros;2017;0;0;importacao_uvas_passas
afeganistao;2018;0;0;importacao_uvas_passas
africa do sul;2018;3106052;1089700;importacao_uvas_passas
alemanha, republica democratica;2018;0;0;importacao_uvas_passas
arabia saudita;2018;0;0;importacao_uvas_passas
argentina;2018;43501396;23564519;importacao_uvas_passas
australia;2018;0;0;importacao_uvas_passas
belgica;2018;0;0;importacao_uvas_passas
chile;2018;290772;127231;importacao_uvas_passas
china;2018;0;0;importacao_uvas_passas
china continental;2018;279253;224165;importacao_uvas_passas
cingapura;2018;0;0;importacao_uvas_passas
costa rica;2018;0;0;importacao_uvas_passas
emirados;2018;0;0;importacao_uvas_passas
espanha;2018;0;0;importacao_uvas_passas
estados unidos;2018;244215;42859;importacao_uvas_passas
franca;2018;0;0;importacao_uvas_passas
grecia;2018;5156;1600;importacao_uvas_passas
guiana britanica;2018;0;0;importacao_uvas_passas
iia;2018;1007031;736700;importacao_uvas_passas
ira;2018;817941;340000;importacao_uvas_passas
italia;2018;0;0;importacao_uvas_passas
japao;2018;0;0;importacao_uvas_passas
mexico;2018;0;0;importacao_uvas_passas
paises baixos;2018;0;0;importacao_uvas_passas
paraguai;2018;0;0;importacao_uvas_passas
peru;2018;0;0;importacao_uvas_passas
portugal;2018;0;0;importacao_uvas_passas
reino unido;2018;461;20;importacao_uvas_passas
suecia;2018;0;0;importacao_uvas_passas
turquia;2018;494370;262616;importacao_uvas_passas
uruguai;2018;0;0;importacao_uvas_passas
uzbequistao;2018;0;0;importacao_uvas_passas
venezuela;2018;0;0;importacao_uvas_passas
nao consta na tabela;2018;0;0;importacao_uvas_passas
outros;2018;0;0;importacao_uvas_passas
afeganistao;2019;65452;40000;importacao_uvas_passas
africa do sul;2019;763921;270875;importacao_uvas_passas
alemanha, republica democratica;2019;0;0;importacao_uvas_passas
arabia saudita;2019;0;0;importacao_uvas_passas
argentina;2019;48810789;24135143;importacao_uvas_passas
australia;2019;0;0;importacao_uvas_passas
belgica;2019;0;0;importacao_uvas_passas
chile;2019;1096176;384437;importacao_uvas_passas
china;2019;0;0;importacao_uvas_passas
china continental;2019;1352954;934000;importacao_uvas_passas
cingapura;2019;0;0;importacao_uvas_passas
costa rica;2019;0;0;importacao_uvas_passas
emirados;2019;0;0;importacao_uvas_passas
espanha;2019;24;1;importacao_uvas_passas
estados unidos;2019;345044;90132;importacao_uvas_passas
franca;2019;0;0;importacao_uvas_passas
grecia;2019;0;0;importacao_uvas_passas
guiana britanica;2019;0;0;importacao_uvas_passas
iia;2019;677056;481000;importacao_uvas_passas
ira;2019;1369316;646000;importacao_uvas_passas
italia;2019;0;0;importacao_uvas_passas
japao;2019;0;0;importacao_uvas_passas
mexico;2019;0;0;importacao_uvas_passas
paises baixos;2019;0;0;importacao_uvas_passas
paraguai;2019;0;0;importacao_uvas_passas
peru;2019;0;0;importacao_uvas_passas
portugal;2019;2;0;importacao_uvas_passas
reino unido;2019;209;11;importacao_uvas_passas
suecia;2019;0;0;importacao_uvas_passas
turquia;2019;865709;427590;importacao_uvas_passas
uruguai;2019;0;0;importacao_uvas_passas
uzbequistao;2019;624285;399630;importacao_uvas_passas
venezuela;2019;0;0;importacao_uvas_passas
nao consta na tabela;2019;0;0;importacao_uvas_passas
outros;2019;0;0;importacao_uvas_passas
afeganistao;2020;0;0;importacao_uvas_passas
africa do sul;2020;1433381;616688;importacao_uvas_passas
alemanha, republica democratica;2020;0;0;importacao_uvas_passas
arabia saudita;2020;0;0;importacao_uvas_passas
argentina;2020;36743996;24992502;importacao_uvas_passas
australia;2020;0;0;importacao_uvas_passas
belgica;2020;0;0;importacao_uvas_passas
chile;2020;567197;286774;importacao_uvas_passas
china;2020;178472;172000;importacao_uvas_passas
china continental;2020;0;0;importacao_uvas_passas
cingapura;2020;0;0;importacao_uvas_passas
costa rica;2020;0;0;importacao_uvas_passas
emirados;2020;0;0;importacao_uvas_passas
espanha;2020;0;0;importacao_uvas_passas
estados unidos;2020;266627;105360;importacao_uvas_passas
franca;2020;0;0;importacao_uvas_passas
grecia;2020;0;0;importacao_uvas_passas
guiana britanica;2020;0;0;importacao_uvas_passas
iia;2020;813317;883000;importacao_uvas_passas
ira;2020;927189;435600;importacao_uvas_passas
italia;2020;0;0;importacao_uvas_passas
japao;2020;0;0;importacao_uvas_passas
mexico;2020;0;0;importacao_uvas_passas
paises baixos;2020;0;0;importacao_uvas_passas
paraguai;2020;0;0;importacao_uvas_passas
peru;2020;0;0;importacao_uvas_passas
portugal;2020;0;0;importacao_uvas_passas
reino unido;2020;0;0;importacao_uvas_passas
suecia;2020;0;0;importacao_uvas_passas
turquia;2020;1210554;607780;importacao_uvas_passas
uruguai;2020;35866;25000;importacao_uvas_passas
uzbequistao;2020;450389;397030;importacao_uvas_passas
venezuela;2020;0;0;importacao_uvas_passas
nao consta na tabela;2020;0;0;importacao_uvas_passas
outros;2020;0;0;importacao_uvas_passas
afeganistao;2021;484;0;importacao_uvas_passas
africa do sul;2021;531327;327000;importacao_uvas_passas
alemanha, republica democratica;2021;0;0;importacao_uvas_passas
arabia saudita;2021;0;0;importacao_uvas_passas
argentina;2021;33337604;24015825;importacao_uvas_passas
australia;2021;0;0;importacao_uvas_passas
belgica;2021;0;0;importacao_uvas_passas
chile;2021;462855;225630;importacao_uvas_passas
china;2021;76;110;importacao_uvas_passas
china continental;2021;0;0;importacao_uvas_passas
cingapura;2021;0;0;importacao_uvas_passas
costa rica;2021;0;0;importacao_uvas_passas
emirados;2021;0;0;importacao_uvas_passas
espanha;2021;0;0;importacao_uvas_passas
estados unidos;2021;325880;109043;importacao_uvas_passas
franca;2021;0;0;importacao_uvas_passas
grecia;2021;0;0;importacao_uvas_passas
guiana britanica;2021;0;0;importacao_uvas_passas
iia;2021;504532;577250;importacao_uvas_passas
ira;2021;843794;514700;importacao_uvas_passas
italia;2021;0;0;importacao_uvas_passas
japao;2021;0;0;importacao_uvas_passas
mexico;2021;0;0;importacao_uvas_passas
paises baixos;2021;0;0;importacao_uvas_passas
paraguai;2021;0;0;importacao_uvas_passas
peru;2021;0;0;importacao_uvas_passas
portugal;2021;0;0;importacao_uvas_passas
